;subjective_gain_numeric_fuel;subjective_gain_numeric_chauffage;subjective_gain_numeric_taxe_carbone
477;-385.5603885900517;-160.05695350597898;-304.5546057928563
478;-237.43322123804262;-189.84107802942708;-928.3649331895629
479;-385.5603885900517;-208.97903918234624;-396.58993215018137
480;-385.5603885900517;-160.05695350597898;-670.4017928451922
481;-271.7396932681486;-160.05695350597898;-928.3649331895629
482;-194.3501881563619;-268.71646839275047;-423.98287167132094
483;-385.5603885900517;-222.04071473824524;-670.4017928451922
484;-277.3601337834807;-283.04929703199514;-280.11435919710675
485;-385.5603885900517;-160.05695350597898;-928.3649331895629
486;-161.86586489443926;-279.13753455724935;-651.1106988622079
487;-237.43322123804262;-232.7823669119231;-604.420531528744
488;-194.3501881563619;-408.3476903670635;-505.02024993174945
489;-161.86586489443926;-160.05695350597898;-423.98287167132094
490;-277.3601337834807;-285.9427086262913;-280.11435919710675
491;-385.5603885900517;-515.4713024746252;-505.02024993174945
492;-190.05582595929607;-394.1795677417231;-597.6015713287527
493;-385.5603885900517;-306.2607677752976;-294.5027338514253
494;-277.3601337834807;-243.509109242499;-366.8654841577702
495;-190.05582595929607;-234.26942478702108;-280.11435919710675
496;-277.3601337834807;-190.59569345016916;-526.657529828099
497;-277.3601337834807;-377.5128909474056;-298.1300324934222
498;-161.86586489443926;-160.05695350597898;-423.98287167132094
499;-251.77045136649244;-394.1795677417231;-311.6463981580505
500;-404.17510895400204;-232.15852625505886;-391.586775983083
501;-271.7396932681486;-160.05695350597898;-280.11435919710675
502;-194.3501881563619;-209.4720326401316;-439.8085154229441
503;-171.05024336336646;-257.8093027501982;-294.5027338514253
504;-248.67400773746976;-271.60442890528975;-597.6015713287527
505;-222.3568069407514;-294.05650466156567;-341.492120256763
506;-277.3601337834807;-160.05695350597898;-526.657529828099
507;-277.3601337834807;-160.05695350597898;-651.1106988622079
508;-182.3568069407514;-275.18845108393117;-384.83410150433855
509;-385.5603885900517;-174.03471194692202;-408.9421976800986
510;-385.5603885900517;-271.60442890528975;-423.98287167132094
511;-161.86586489443926;-205.38535602885815;-308.55515325128295
512;-277.3601337834807;-428.5867047272845;-280.11435919710675
513;-253.8510412230762;-256.3431001673301;-280.11435919710675
514;-277.3601337834807;-368.5184554719376;-526.657529828099
515;-174.3774719457239;-590.5948937072035;-280.11435919710675
516;-271.7396932681486;-160.05695350597898;-360.56965784366514
517;-161.86586489443926;-346.5958199016186;-577.5510567631457
518;-222.2523232522759;-160.05695350597898;-280.11435919710675
519;-271.7396932681486;-224.60082310341937;-432.034576365028
520;-161.86586489443926;-281.6460772717487;-432.034576365028
521;-385.5603885900517;-503.35052126320744;-670.4017928451922
522;-251.77045136649244;-541.1919427624438;-385.4612103106506
523;-190.2350318186038;-323.73463334890494;-280.11435919710675
524;-385.5603885900517;-310.3286457782783;-468.6514533800871
525;-477.95739321943864;-174.05813217213233;-487.1273752781999
526;-161.86586489443926;-160.05695350597898;-670.4017928451922
527;-403.2942604051059;-520.0172132490006;-280.11435919710675
528;-263.34128543179486;-408.3476903670635;-670.4017928451922
529;-248.67400773746976;-494.3606671743358;-526.657529828099
530;-163.16534970774228;-160.05695350597898;-526.657529828099
531;-210.3187600068577;-541.1919427624438;-405.5885722240391
532;-277.3601337834807;-446.8825719685392;-299.72755974058305
533;-161.86586489443926;-313.6924089293603;-280.11435919710675
534;-277.3601337834807;-283.04929703199514;-280.11435919710675
535;-385.5603885900517;-160.05695350597898;-449.42427246446414
536;-385.5603885900517;-204.17384518353174;-379.2021188092017
537;-248.67400773746976;-275.18845108393117;-280.11435919710675
538;-237.43322123804262;-160.05695350597898;-405.5885722240391
539;-263.34128543179486;-247.37189014846172;-280.11435919710675
540;-161.86586489443926;-515.4713024746252;-280.11435919710675
541;-187.39738963520722;-364.264341270828;-280.11435919710675
542;-385.5603885900517;-169.17162931816733;-280.11435919710675
543;-161.86586489443926;-427.82078115811237;-526.657529828099
544;-403.2942604051059;-160.05695350597898;-315.7650759982091
545;-251.77045136649244;-590.5948937072035;-280.11435919710675
546;-456.15595969421094;-200.22311847932858;-323.0467696946885
547;-385.5603885900517;-300.27139134317696;-280.11435919710675
548;-271.7396932681486;-357.5622903826252;-315.7650759982091
549;-161.86586489443926;-232.15852625505886;-461.3337259932479
550;-385.5603885900517;-590.5948937072035;-280.11435919710675
551;-620.0105692176203;-248.19137991231142;-604.420531528744
552;-187.39738963520722;-188.11597609014188;-327.76542769001446
553;-271.7396932681486;-160.05695350597898;-308.04308273254264
554;-277.3601337834807;-251.67526063160372;-280.11435919710675
555;-161.86586489443926;-273.48477896294753;-535.8767380446197
556;-404.17510895400204;-160.05695350597898;-280.11435919710675
557;-161.86586489443926;-160.05695350597898;-928.3649331895629
558;-222.3568069407514;-406.01377059920014;-333.89023062526985
559;-277.3601337834807;-268.71646839275047;-399.8889035435077
560;-161.86586489443926;-515.4713024746252;-604.420531528744
561;-477.95739321943864;-299.17671659027775;-597.6015713287527
562;-385.5603885900517;-161.70529110345856;-485.1574623469911
563;-261.64808162939244;-223.96905074271626;-280.11435919710675
564;-179.95893369320444;-221.69478424717923;-505.02024993174945
565;-161.86586489443926;-427.82078115811237;-461.3337259932479
566;-161.86586489443926;-160.05695350597898;-604.420531528744
567;-210.3187600068577;-321.55223927130464;-597.6015713287527
568;-179.95893369320444;-160.05695350597898;-461.3337259932479
569;-161.86586489443926;-246.84278669476407;-577.5510567631457
570;-271.7396932681486;-434.32074078546975;-280.11435919710675
571;-385.5603885900517;-242.5613450492424;-280.11435919710675
572;-222.2523232522759;-279.13753455724935;-604.420531528744
573;-161.86586489443926;-503.35052126320744;-280.11435919710675
574;-161.86586489443926;-160.05695350597898;-280.11435919710675
575;-210.3187600068577;-386.22520373813313;-280.11435919710675
576;-194.3501881563619;-239.33474892905656;-505.02024993174945
577;-271.7396932681486;-397.7317007804456;-570.0105692176203
578;-385.5603885900517;-536.6838545965408;-455.4713024746252
579;-174.3774719457239;-465.5885722240391;-670.4017928451922
580;-385.5603885900517;-271.60442890528975;-408.9421976800986
581;-421.2587119765485;-172.30672456071716;-526.657529828099
582;-277.3601337834807;-193.18270153518995;-323.0467696946885
583;-237.43322123804262;-520.0172132490006;-505.02024993174945
584;-161.86586489443926;-212.92043628796637;-476.6744031296903
585;-456.15595969421094;-323.73463334890494;-597.6015713287527
586;-477.95739321943864;-370.9495767401524;-341.492120256763
587;-161.86586489443926;-233.55787022561222;-928.3649331895629
588;-385.5603885900517;-357.5622903826252;-280.11435919710675
589;-385.5603885900517;-306.2607677752976;-505.02024993174945
590;-161.86586489443926;-241.11636934982516;-280.11435919710675
591;-385.5603885900517;-406.01377059920014;-280.11435919710675
592;-222.3568069407514;-256.3431001673301;-280.11435919710675
593;-161.86586489443926;-160.05695350597898;-280.11435919710675
594;-161.86586489443926;-286.14879814731677;-476.6744031296903
595;-161.86586489443926;-380.1173231046637;-280.11435919710675
596;-277.3601337834807;-160.05695350597898;-670.4017928451922
597;-385.5603885900517;-384.95950238335956;-280.11435919710675
598;-171.25370045182808;-160.05695350597898;-449.42427246446414
599;-182.3568069407514;-160.05695350597898;-597.6015713287527
600;-404.17510895400204;-305.2632347087633;-280.11435919710675
601;-161.86586489443926;-160.05695350597898;-280.11435919710675
602;-216.5931108742534;-160.05695350597898;-280.11435919710675
603;-277.3601337834807;-206.7090484858482;-505.02024993174945
604;-385.5603885900517;-275.18845108393117;-280.11435919710675
605;-161.86586489443926;-214.74449585693068;-280.11435919710675
606;-385.5603885900517;-303.44042385310786;-341.492120256763
607;-187.39738963520722;-306.2607677752976;-485.1574623469911
608;-194.3501881563619;-275.18845108393117;-304.8798964332341
609;-194.3501881563619;-332.9233650475403;-308.55515325128295
610;-277.3601337834807;-406.01377059920014;-280.11435919710675
611;-237.43322123804262;-171.39785130735618;-455.4713024746252
612;-385.5603885900517;-160.05695350597898;-670.4017928451922
613;-190.05582595929607;-168.02861413757424;-438.78795184793677
614;-263.34128543179486;-359.58784120695327;-280.11435919710675
615;-187.39738963520722;-520.0172132490006;-280.11435919710675
616;-385.5603885900517;-245.32521829726738;-535.8767380446197
617;-161.86586489443926;-279.13753455724935;-439.8085154229441
618;-187.39738963520722;-279.13753455724935;-535.8767380446197
619;-385.5603885900517;-483.98287167132094;-408.9421976800986
620;-277.3601337834807;-160.05695350597898;-415.9597976278542
621;-194.3501881563619;-448.76507488541665;-670.4017928451922
622;-237.43322123804262;-279.13753455724935;-526.657529828099
623;-161.86586489443926;-166.17269256977306;-570.0105692176203
624;-210.3187600068577;-305.2632347087633;-380.2703041403179
625;-277.3601337834807;-240.10981825424582;-928.3649331895629
626;-385.5603885900517;-300.27139134317696;-439.8085154229441
627;-161.86586489443926;-161.3040120493447;-487.1273752781999
628;-261.64808162939244;-160.05695350597898;-604.420531528744
629;-477.95739321943864;-536.6838545965408;-353.85333708598307
630;-277.3601337834807;-198.74623296714466;-280.11435919710675
631;-456.15595969421094;-224.60082310341937;-418.67858166596005
632;-210.3187600068577;-299.17671659027775;-487.1273752781999
633;-277.3601337834807;-371.52447746489696;-597.6015713287527
634;-385.5603885900517;-394.1795677417231;-280.11435919710675
635;-210.3187600068577;-224.02328883643563;-341.492120256763
636;-385.5603885900517;-160.05695350597898;-670.4017928451922
637;-385.5603885900517;-283.04929703199514;-526.657529828099
638;-263.34128543179486;-232.7823669119231;-535.8767380446197
639;-237.43322123804262;-160.05695350597898;-348.13862368669015
640;-174.3774719457239;-332.9233650475403;-280.11435919710675
641;-210.3187600068577;-359.58784120695327;-604.420531528744
642;-421.2587119765485;-365.1610447826206;-439.8085154229441
643;-222.3568069407514;-322.8989149842066;-323.0467696946885
644;-251.77045136649244;-377.5128909474056;-651.1106988622079
645;-277.3601337834807;-160.05695350597898;-485.1574623469911
646;-194.3501881563619;-386.22520373813313;-280.11435919710675
647;-164.37297749232494;-160.05695350597898;-280.11435919710675
648;-187.39738963520722;-174.74970362516743;-449.42427246446414
649;-421.2587119765485;-483.98287167132094;-405.5885722240391
650;-477.95739321943864;-160.05695350597898;-280.11435919710675
651;-182.3568069407514;-167.38054730760905;-597.6015713287527
652;-385.5603885900517;-160.05695350597898;-316.96116571095354
653;-253.8510412230762;-320.30460350422027;-449.42427246446414
654;-385.5603885900517;-160.05695350597898;-438.78795184793677
655;-248.67400773746976;-220.75817439434059;-280.11435919710675
656;-404.17510895400204;-434.32074078546975;-280.11435919710675
657;-161.86586489443926;-308.8967757407522;-651.1106988622079
658;-216.26901165942846;-194.87492568958282;-291.70770660628455
659;-190.05582595929607;-160.05695350597898;-485.1574623469911
660;-237.43322123804262;-211.05133278196715;-526.657529828099
661;-277.3601337834807;-283.04929703199514;-280.11435919710675
662;-277.3601337834807;-343.68542765471966;-461.3337259932479
663;-404.17510895400204;-222.33500749932438;-485.1574623469911
664;-277.3601337834807;-408.3476903670635;-280.11435919710675
665;-404.17510895400204;-197.10246403226984;-476.6744031296903
666;-477.95739321943864;-181.95585136972082;-928.3649331895629
667;-161.86586489443926;-320.5111924097191;-577.5510567631457
668;-161.86586489443926;-170.8405118501984;-438.78795184793677
669;-237.43322123804262;-590.5948937072035;-570.0105692176203
670;-261.64808162939244;-248.19137991231142;-577.5510567631457
671;-421.2587119765485;-163.1746387159892;-296.2547322205119
672;-161.86586489443926;-160.05695350597898;-280.11435919710675
673;-161.86586489443926;-541.1919427624438;-526.657529828099
674;-277.3601337834807;-160.05695350597898;-526.657529828099
675;-277.3601337834807;-380.1173231046637;-577.5510567631457
676;-253.8510412230762;-160.05695350597898;-604.420531528744
677;-161.86586489443926;-515.4713024746252;-280.11435919710675
678;-385.5603885900517;-408.3476903670635;-280.11435919710675
679;-277.3601337834807;-160.05695350597898;-280.11435919710675
680;-277.3601337834807;-160.05695350597898;-280.11435919710675
681;-161.86586489443926;-175.21517524333953;-300.67604799527976
682;-171.05024336336646;-160.05695350597898;-651.1106988622079
683;-253.8510412230762;-317.0103279494001;-280.11435919710675
684;-161.86586489443926;-212.95860721869929;-505.02024993174945
685;-385.5603885900517;-317.0103279494001;-280.11435919710675
686;-456.15595969421094;-212.92043628796637;-487.1273752781999
687;-277.3601337834807;-483.14342387107985;-341.492120256763
688;-161.86586489443926;-214.47645127863552;-389.575725945409
689;-161.86586489443926;-313.6924089293603;-280.11435919710675
690;-182.3568069407514;-163.7564454737028;-399.8889035435077
691;-385.5603885900517;-299.17671659027775;-280.11435919710675
692;-237.43322123804262;-243.509109242499;-651.1106988622079
693;-161.86586489443926;-364.264341270828;-280.11435919710675
694;-277.3601337834807;-408.3476903670635;-455.9913009867364
695;-277.3601337834807;-234.87243040695617;-526.657529828099
696;-385.5603885900517;-198.74623296714466;-399.8889035435077
697;-620.0105692176203;-160.05695350597898;-670.4017928451922
698;-385.5603885900517;-160.05695350597898;-391.586775983083
699;-210.3187600068577;-408.3476903670635;-294.5027338514253
700;-477.95739321943864;-406.01377059920014;-535.8767380446197
701;-194.3501881563619;-483.98287167132094;-461.3337259932479
702;-237.43322123804262;-196.67404739039912;-670.4017928451922
703;-216.5931108742534;-202.2349805246216;-353.85333708598307
704;-161.86586489443926;-223.96905074271626;-306.1037163131332
705;-222.3568069407514;-160.05695350597898;-280.11435919710675
706;-161.86586489443926;-236.43365060708993;-280.11435919710675
707;-277.3601337834807;-245.32521829726738;-928.3649331895629
708;-237.43322123804262;-160.05695350597898;-367.8457527348066
709;-194.3501881563619;-228.8872421354014;-439.8085154229441
710;-385.5603885900517;-161.3040120493447;-651.1106988622079
711;-277.3601337834807;-337.09553681200424;-396.58993215018137
712;-385.5603885900517;-218.2014979459709;-285.26560336459363
713;-277.3601337834807;-590.5948937072035;-405.5885722240391
714;-385.5603885900517;-160.05695350597898;-423.98287167132094
715;-161.86586489443926;-160.05695350597898;-304.8798964332341
716;-263.34128543179486;-211.5017425137312;-423.98287167132094
717;-161.86586489443926;-286.14879814731677;-526.657529828099
718;-277.3601337834807;-320.30460350422027;-505.02024993174945
719;-161.86586489443926;-365.1610447826206;-311.6463981580505
720;-248.67400773746976;-427.82078115811237;-280.11435919710675
721;-421.2587119765485;-634.0206558988002;-670.4017928451922
