;distrteg;v1_btravdist;v1_btravmtp;mode;poids_qind1
24678;;2.0;3.30;3;1320.2489911
24679;;10.0;3.30;3;1095.4865408
24680;;;;;1098.9915811
24681;7.5;8.0;4.43;4;1908.3418122
24682;;5.0;3.30;3;665.43781817
24683;7.5;10.0;3.30;3;487.42311977
24684;;53.0;3.30;3;489.83674763
24685;;;;;482.10506459
24686;25.3;25.0;3.30;3;405.39418143
24687;9.3;20.0;3.30;3;406.69125162
24688;;15.0;3.30;3;1571.2697915
24689;;6.0;4.43;4;1611.5892071
24690;2.1;12.0;4.43;4;1575.2953284
24691;;18.0;3.30;3;815.26938994
24692;7.1;9.0;3.30;3;812.66923166
24693;7.1;9.0;4.43;4;1549.9600566
24694;;;;;480.0920983
24695;;10.0;3.30;3;481.6281666
24696;7.1;6.0;4.43;4;1254.483452
24697;7.1;9.0;3.30;3;373.9390499
24699;;10.0;3.30;3;375.13547851
24700;7.1;6.0;4.43;4;715.75531035
24701;16.8;20.0;3.30;3;1577.836749
24702;4.3;8.0;3.30;3;1582.8850825
24703;;0.5;3.32;3;3217.6220294
24704;;;;;659.24306912
24705;;;;;661.35233604
24706;4.3;9.0;4.43;4;2352.0127512
24707;;2.0;1.10;1;608.8769583
24708;15.6;13.0;3.30;3;633.92675404
24709;15.6;18.0;3.30;3;650.6340609
24710;;;;;505.98114164
24711;;;;;598.46687656
24712;;35.0;3.31;3;1256.5111686
24713;;35.0;3.32;3;1262.7319682
24714;;28.0;3.30;3;1268.0888852
24715;;7.0;3.31;3;609.33833934
24716;;7.0;3.32;3;606.7648298
24717;15.4;16.0;3.30;3;348.50856552
24718;;19.0;3.32;3;345.32666442
24719;20.6;25.0;3.30;3;389.42180605
24720;25.7;25.0;3.30;3;388.17981371
24721;10.1;11.0;3.31;3;307.4052149
24722;10.1;11.0;3.30;3;308.38876661
24723;7.1;5.0;3.32;3;309.17884757
24724;17.2;17.0;3.30;3;445.40281293
24725;18.1;20.0;4.43;4;846.78337941
24726;;;;;581.98463357
24727;;4.0;5.56;5;619.75820899
24728;13.3;14.0;3.30;3;1108.5600494
24729;;;;;1112.1069187
24730;155.6;180.0;6.63;6;965.55795744
24731;;2.0;3.30;3;932.7932338
24732;;;;;935.77773223
24733;;3.0;3.32;3;2879.3704969
24734;4.7;5.0;3.30;3;1000.152909
24735;;;;;221.87991298
24736;;2.0;3.30;3;515.50422026
24737;4.7;5.0;3.30;3;496.37079921
24738;4.7;5.0;3.32;3;504.50081182
24739;23.2;20.0;3.30;3;916.63021575
24740;5.0;5.0;3.32;3;1897.6280741
24741;;7.0;3.30;3;645.96972903
24742;;40.0;3.30;3;648.03652752
24743;2.6;2.0;4.43;4;1236.4481966
24744;8.9;10.0;3.30;3;662.11811034
24745;8.9;10.0;3.30;3;664.23657603
24746;4.2;8.0;3.32;3;565.57760582
24747;8.5;8.0;3.30;3;662.63270972
24748;;0.5;1.10;1;717.91564247
24749;8.5;10.0;3.31;3;533.81951818
24750;8.5;10.0;3.32;3;476.1333006
24751;25.0;0.0;3.30;3;1413.3508927
24753;;0.0;1.10;1;1237.7303832
24754;119.5;15.0;3.30;3;2546.5497757
24755;119.5;15.0;5.56;5;2759.0064472
24756;;31.0;3.30;3;507.21882739
24758;;4.0;3.30;3;1292.7850894
24759;;;;;1301.5943762
24760;;0.5;1.10;1;1331.5823458
24761;5.4;7.0;3.30;3;650.50112829
24762;29.0;37.0;3.30;3;1295.946251
24763;;1.5;3.32;3;1341.448245
24764;7.2;7.0;3.30;3;655.31926905
24765;7.2;7.0;3.30;3;657.41598165
24766;84.1;3.0;2.20;2;1419.9840942
24767;1.4;2.0;3.30;3;655.24566131
24768;1.4;2.0;3.30;3;657.3421384
24769;1.4;2.0;4.43;4;668.10868608
24770;;70.0;3.30;3;647.37583754
24771;;;;;1609.3769577
24772;21.2;21.0;3.30;3;1617.3462905
24773;21.2;25.0;3.32;3;659.26285182
24774;;;;;663.75519598
24775;;16.0;3.31;3;1291.3736348
24776;;14.5;4.43;4;1235.9066765
24777;;16.0;3.31;3;652.20167971
24778;;16.0;3.30;3;650.12159721
24780;;16.0;3.32;3;1159.7348217
24781;32.8;35.0;3.30;3;655.92482678
24782;;9.0;3.30;3;653.83286995
24783;;9.0;4.43;4;1251.4990046
24784;3.4;5.0;3.30;3;644.26501808
24785;3.4;6.0;3.30;3;642.21024816
24786;3.4;4.0;4.43;4;1678.0991228
24787;13.0;13.0;3.30;3;655.08709483
24788;5.1;6.0;3.30;3;2556.5644003
24789;;;;;2543.9671522
24790;;0.2;1.10;1;653.6953193
24791;;0.2;1.10;1;651.6104731
24792;3.9;4.0;3.30;3;661.64072714
24793;;0.5;1.10;1;663.75766543
24794;9.5;12.0;3.30;3;1304.3760914
24795;41.5;46.0;3.30;3;1316.6940776
24796;37.4;50.0;3.30;3;1138.9825032
24797;4.4;6.0;3.32;3;1134.1709834
24798;;;;;1141.9005355
24799;;;;;444.38561138
24800;9.8;9.0;4.43;4;847.88397636
24801;19.2;25.0;4.43;4;497.18764586
24802;;;;;661.95907267
24803;;;;;661.27233389
24804;7.6;7.0;3.31;3;976.05449149
24805;;;;;980.88773024
24806;;1.5;3.32;3;1001.1820436
24807;;1.5;3.32;3;987.57168832
24808;;30.0;3.30;3;1128.8212423
24809;;0.2;1.10;1;2315.5744999
24810;;0.2;1.10;1;1124.0526478
24811;;;;;655.65750128
24812;;11.0;3.30;3;653.56639703
24814;5.4;10.0;4.43;4;1246.5118283
24815;34.2;40.0;3.30;3;372.16940408
24816;14.5;18.0;3.30;3;472.88237771
24817;14.5;20.0;3.30;3;417.7120079
24818;24.9;25.0;5.59;5;647.28881461
24819;;1.0;2.20;2;728.50409515
24820;;2.0;3.30;3;638.36821233
24821;;1.5;3.30;3;637.70594751
24822;7.5;9.0;3.30;3;458.87476988
24823;;25.0;3.30;3;457.41126954
24824;7.5;9.0;4.43;4;875.52916785
24825;;7.0;4.43;4;456.93629845
24826;24.9;25.0;3.30;3;522.14351032
24827;44.1;45.0;3.30;3;519.57069371
24828;;0.5;2.20;2;339.33710521
24830;37.7;50.0;3.31;3;340.42282391
24831;;0.0;;;302.6672694
24832;31.9;40.0;3.30;3;578.64430546
24833;48.7;60.0;3.30;3;576.79882126
24834;11.2;15.0;4.43;4;552.02421281
24835;4.0;5.0;3.32;3;576.19987938
24836;;3.0;3.30;3;493.99088418
24837;21.6;20.0;3.30;3;500.7267206
24839;;38.0;3.30;3;502.32880995
24840;;1.0;3.32;3;1021.1128166
24841;;1.0;3.32;3;503.61575835
24842;63.2;70.0;3.30;3;409.21379215
24843;;;;;410.52308329
24844;;17.0;3.30;3;663.73970159
24846;70.3;75.0;3.30;3;494.4794889
24847;;12.0;3.30;3;492.90243357
24848;142.1;3.0;5.56;5;534.02490109
24849;;;;;1603.0621996
24850;;;;;1601.3991286
24851;;8.0;3.30;3;639.10145906
24852;;25.0;3.30;3;524.90990211
24853;;;;;658.74699639
24854;4.3;5.0;3.31;3;660.8546761
24855;13.4;17.0;4.43;4;1175.1214445
24856;;;;;362.84011334
24857;17.6;25.0;3.30;3;361.05225032
24858;13.4;15.0;3.30;3;863.70714262
24859;13.4;13.0;3.30;3;392.37549563
24860;13.4;11.0;3.30;3;391.12408303
24861;;3.0;4.43;4;748.64911676
24862;13.4;17.0;3.30;3;302.73255068
24863;13.4;17.0;3.30;3;301.76703847
24864;20.3;25.0;3.30;3;392.37549563
24866;;30.0;3.30;3;391.12408303
24867;;0.5;3.32;3;393.38074758
24868;;0.5;3.32;3;398.80217854
24869;31.8;33.0;3.30;3;1741.9901635
24870;7.6;7.0;3.31;3;1736.4343924
24871;7.6;7.0;3.32;3;3573.380665
24872;7.6;7.0;3.32;3;1746.4530798
24873;25.1;25.0;5.56;5;256.35922834
24874;25.1;30.0;2.22;2;243.69034885
24875;25.1;29.0;5.56;5;1039.3392034
24876;36.9;45.0;3.30;3;1044.4858162
24877;;2.0;3.32;3;1066.0959575
24878;10.5;8.0;3.32;3;1044.484817
24880;;;;;369.52326048
24881;25.1;30.0;3.30;3;366.14949413
24882;11.7;8.0;3.31;3;1596.9285543
24883;;0.8;3.30;3;1602.0379725
24884;;2.0;4.43;4;3286.2938239
24885;19.5;33.0;5.59;5;264.74452535
24886;;65.0;3.30;3;265.59158298
24887;2.7;0.8;4.43;4;472.27079708
24888;;0.5;3.30;3;565.72511861
24889;19.5;20.0;3.30;3;288.96934994
24890;;0.2;1.10;1;1252.3964502
24891;;0.2;1.10;1;1256.4035282
24892;9.7;4.0;3.30;3;1356.8829141
24893;12.5;15.0;3.30;3;1004.8679065
24894;;;;;1008.0830099
24895;1.6;2.0;2.22;2;958.26509518
24897;;3.0;4.43;4;896.27871725
24898;;4.0;3.30;3;311.89643741
24899;;17.0;3.30;3;465.59025605
24901;12.5;12.0;3.30;3;464.10533785
24902;;4.0;3.32;3;808.47330248
24903;9.8;10.0;3.30;3;830.57079572
24905;15.7;15.0;3.30;3;833.22823056
24906;;4.0;4.43;4;2222.4501028
24907;23.6;34.0;3.30;3;665.43781817
24908;;0.8;1.10;1;665.43781817
24909;20.5;18.0;3.30;3;374.70089569
24910;13.8;12.0;3.31;3;373.50585311
24911;;1.0;3.32;3;761.67617582
24912;16.7;21.0;3.30;3;311.58336263
24913;16.7;13.0;3.31;3;312.58028244
24914;;4.0;4.43;4;894.60079046
24915;8.9;8.0;3.30;3;353.33463827
24916;25.5;30.0;3.30;3;354.46514247
24917;8.9;7.0;4.43;4;923.26546988
24918;;;;;258.28002173
24919;8.9;5.0;3.31;3;257.45628305
24920;;1.0;1.10;1;258.94172589
24921;5.0;6.0;4.43;4;246.39804511
24922;9.5;8.0;3.30;3;326.57997751
24924;16.7;18.0;3.30;3;567.20614871
24925;;;;;426.54791396
24926;16.7;16.0;3.30;3;427.91266612
24927;;;;;246.93836685
24928;25.5;35.0;3.30;3;247.72845317
24929;;3.0;4.43;4;440.50685916
24930;20.7;25.0;3.33;3;1982.7127716
24931;;1.0;1.10;1;1974.3369961
24932;;0.0;1.10;1;371.41837417
24933;;;;;372.6067378
24934;;15.0;3.31;3;389.66897596
24935;23.2;15.0;3.32;3;414.96034897
24936;;4.0;5.50;5;681.33128251
24937;18.4;15.0;3.30;3;339.21787049
24938;18.4;25.0;3.30;3;342.34348408
24939;16.0;15.0;3.30;3;291.3197405
24940;;30.0;5.58;5;389.42180605
24941;;0.15;1.10;1;388.17981371
24942;;3.0;3.30;3;492.11113318
24943;;;;;493.68565672
24944;12.0;12.0;3.30;3;1370.3590731
24945;20.9;23.0;3.30;3;707.27769365
24946;;2.0;3.30;3;703.79264449
24947;;1.5;3.32;3;1443.8221722
24948;36.5;40.0;3.31;3;995.02886341
24949;40.5;43.0;3.30;3;999.9560597
24950;22.7;20.0;3.32;3;999.95510307
24951;231.2;220.0;3.30;3;573.45995594
24952;;2.0;5.53;5;1181.3396667
24953;;0.8;1.10;1;573.45940733
24954;;;;;314.8301081
24955;;15.0;3.30;3;989.57542376
24956;;1.0;3.31;3;992.74159842
24957;;0.4;1.10;1;1009.0016236
24958;27.0;30.0;3.30;3;277.76145325
24959;3.3;4.0;3.30;3;221.87991298
24960;;34.0;3.30;3;815.88548521
24961;;23.0;3.30;3;530.0930509
24962;;25.0;3.30;3;528.40241239
24963;;22.0;3.32;3;920.47905624
24964;32.8;42.0;3.31;3;1020.8643577
24965;27.8;40.0;3.32;3;1024.1306422
24966;;1.0;3.32;3;1026.7544282
24967;23.3;30.0;3.30;3;287.60396573
24968;23.3;25.0;6.63;6;306.27083332
24970;7.8;10.0;3.30;3;306.27083332
24972;23.3;23.0;3.32;3;499.40935181
24973;;;;;543.39247711
24974;23.3;35.0;3.30;3;541.65942242
24975;17.4;25.0;4.43;4;483.12600011
24976;;;;;443.31199495
24977;23.0;30.0;3.30;3;441.89812934
24978;;70.0;3.32;3;421.40419674
24980;23.3;25.0;3.32;3;421.40419674
24982;25.0;35.0;3.31;3;621.01332957
24983;25.0;40.0;3.30;3;425.9099567
24984;;6.0;3.30;3;650.8219451
24985;;13.5;3.30;3;648.74626302
24986;2.9;4.0;4.43;4;1241.7627497
24987;;0.0;1.10;1;1247.1125419
24988;;0.0;1.10;1;3326.3940121
24989;;1.0;3.30;3;1611.9227584
24990;;2.5;3.31;3;1603.9801496
24991;;1.5;3.32;3;1645.2730232
24992;;;;;1622.9067108
24993;;5.0;3.30;3;646.24590514
24994;;1.5;1.10;1;643.0615848
24995;;1.0;1.10;1;659.6165657
24996;;3.0;3.31;3;1319.3949077
24997;;13.0;3.31;3;1410.9891642
24998;;13.0;3.32;3;1319.3936454
24999;3.7;3.0;3.30;3;658.89897711
25000;3.7;3.0;3.30;3;656.79753475
25001;;0.8;1.10;1;2027.4197705
25002;;;;;622.68138461
25003;;;;;662.33318188
25004;;0.3;1.10;1;651.41770147
25005;94.0;4.0;3.33;3;703.51406156
25006;8.5;10.0;3.30;3;1316.774887
25007;8.5;10.0;3.30;3;1320.9879456
25008;;1.5;1.10;1;2293.8269714
25009;;;;;2393.035206
25010;;;;;2400.6917901
25011;;1.0;3.32;3;2462.2945081
25012;;;;;2390.5503032
25013;;;;;641.84906432
25014;;;;;643.90267862
25015;;0.4;1.10;1;1118.1035649
25016;;;;;695.39803365
25017;;20.0;3.30;3;562.82941783
25018;;3.0;3.30;3;652.09204842
25020;;;;;650.01231556
25021;7.3;6.0;3.30;3;1285.2878503
25022;2.1;3.0;3.30;3;1291.6523547
25023;;0.5;3.31;3;1305.9611357
25024;7.6;7.0;3.30;3;1414.9164598
25026;;0.5;3.30;3;1433.8481514
25028;1.7;1.0;3.30;3;1323.4349966
25029;9.4;9.0;4.43;4;1266.5909417
25030;1.3;1.0;2.20;2;661.05240435
25031;;3.0;3.30;3;302.83096558
25032;;;;;303.79988185
25033;118.5;140.0;3.30;3;1612.2322662
25034;6.7;8.0;3.32;3;1623.2183277
25035;8.6;9.0;3.32;3;1612.2307239
25036;;;;;1106.301254
25037;15.4;21.0;4.43;4;2103.2590889
25038;3.0;8.0;3.32;3;493.78018004
25039;15.7;17.0;3.30;3;1088.0114631
25040;3.0;3.0;3.30;3;1175.0238928
25041;15.7;16.0;3.30;3;1084.5414419
25042;13.7;18.0;3.30;3;2023.7992228
25043;12.2;20.0;3.30;3;479.73780072
25044;3.0;3.0;3.30;3;481.27273543
25045;15.7;23.0;4.43;4;457.4889757
25046;;0.0;1.10;1;665.18968561
25047;11.5;16.0;3.30;3;663.06818015
25048;;0.0;1.10;1;662.38029074
25049;;;;;657.18723824
25050;27.5;30.0;3.33;3;244.29851718
25051;;3.0;4.43;4;993.19944236
25052;;3.0;4.43;4;243.26650207
25053;;10.0;3.30;3;663.31552133
25055;;0.0;1.10;1;665.43781817
25056;;1.0;3.30;3;497.78607231
25057;;1.0;2.20;2;496.19847122
25058;;;;;613.82206549
25059;;10.0;3.31;3;611.86438801
25060;;10.0;3.32;3;532.9350711
25061;3.1;4.0;4.43;4;1023.07041
25062;;17.0;3.30;3;350.35118373
25063;20.3;22.0;3.30;3;647.66141291
25064;20.3;22.0;3.30;3;645.59581079
25065;20.3;0.2;1.10;1;1398.9147366
25066;17.3;25.0;3.31;3;1580.7558364
25067;;20.0;3.30;3;1575.7142937
25068;16.2;20.0;2.22;2;1502.6373097
25069;3.1;5.0;3.32;3;1584.8056761
25070;;0.8;3.32;3;3213.2937877
25071;56.3;67.0;3.33;3;430.06710089
25072;23.8;28.0;3.31;3;428.69547754
25073;2.0;2.0;3.32;3;820.56437982
25074;;;;;664.51302596
25075;0.0;0.0;1.10;1;740.14863131
25076;16.6;15.0;3.30;3;601.77264185
25077;0.0;0.2;1.10;1;611.62902175
25078;0.0;0.2;1.10;1;599.23051238
25079;;;;;652.58242512
25080;0.0;0.5;1.10;1;650.50112829
25081;16.6;18.0;3.30;3;1097.2077189
25082;30.5;0.0;1.10;1;1046.3224593
25083;10.9;12.0;3.30;3;897.4547232
25084;8.5;7.0;3.30;3;536.25609354
25085;10.9;11.0;3.30;3;573.48374835
25086;18.1;15.0;3.30;3;536.54810884
25087;10.9;15.0;3.30;3;534.83688305
25088;;0.2;1.10;1;1100.6322987
25089;11.9;8.5;3.30;3;1095.5265586
25090;10.0;6.0;5.50;5;1092.0325694
25091;;0.7;3.32;3;1113.4700895
25092;10.0;5.0;3.32;3;1098.3332584
25093;15.5;20.0;3.30;3;261.38760617
25094;67.0;70.0;3.30;3;680.97535428
25095;10.0;8.0;3.30;3;526.97926478
25096;10.0;8.0;3.31;3;525.29855714
25097;14.8;17.0;3.31;3;569.12380811
25098;11.9;15.0;3.31;3;389.42180605
25099;10.0;15.0;3.30;3;388.17981371
25100;9.5;15.0;3.30;3;1053.5577929
25101;9.5;15.0;3.30;3;1050.1976557
25102;;0.3;1.10;1;2010.1793305
25103;9.5;12.0;3.30;3;742.77813391
25104;8.7;4.0;3.32;3;742.77813391
25105;9.5;12.0;3.31;3;632.48194199
25106;;1.0;3.32;3;650.78725474
25107;;1.0;3.32;3;631.82517933
25108;;;;;337.24053068
25109;8.7;5.0;3.30;3;336.16496135
25110;12.1;9.0;5.59;5;961.72386419
25111;;;;;350.07343952
25112;11.5;15.0;3.30;3;348.95694188
25113;;0.1;1.10;1;355.80726086
25114;;0.1;1.10;1;350.97031512
25115;;70.0;3.30;3;582.0196014
25116;9.5;8.0;3.30;3;580.16335229
25117;9.5;8.0;4.43;4;505.32340737
25118;;14.0;3.31;3;652.09204842
25119;;3.0;3.30;3;650.01231556
25121;31.2;38.0;3.30;3;659.83272498
25122;;2.0;3.30;3;661.94387851
25123;7.1;9.0;3.32;3;663.63975499
25124;;1.5;3.30;3;716.74523869
25125;;1.0;3.31;3;706.74437411
25126;;35.0;3.31;3;658.92762505
25127;;35.0;3.31;3;656.82609132
25128;7.1;8.0;3.32;3;1339.4402825
25129;;0.5;3.32;3;656.14404995
25130;6.0;10.0;3.30;3;1412.0230082
25131;6.5;7.0;3.31;3;1405.065388
25132;;3.0;3.32;3;1412.0216574
25133;;6.0;3.30;3;645.5538687
25134;6.0;7.0;3.30;3;643.49498822
25135;6.5;6.0;4.43;4;615.85565231
25136;6.5;11.0;3.30;3;240.60659943
25137;6.5;6.0;3.31;3;556.05345935
25138;6.5;6.0;3.32;3;554.28002468
25139;6.5;6.0;3.32;3;482.77897872
25141;19.0;22.0;3.30;3;1314.4585849
25142;;;;;1310.2663505
25143;6.2;8.0;4.43;4;2696.3762428
25144;;10.0;3.32;3;614.74364486
25146;25.5;45.0;3.30;3;598.98349268
25147;;;;;655.62220221
25148;;;;;657.52630994
25149;;;;;655.74817855
25150;25.5;30.0;3.30;3;653.65678511
25151;;9.0;4.43;4;1251.1619613
25152;;;;;659.9248069
25153;;12.0;3.30;3;1381.0248579
25154;10.5;7.0;3.30;3;1374.2199783
25155;;2.0;3.32;3;1390.4354275
25156;;15.0;3.30;3;538.24985331
25157;;15.0;3.30;3;535.5976741
25158;16.8;12.0;3.30;3;390.76296343
25159;16.8;11.0;3.30;3;389.51669371
25160;16.8;15.0;3.30;3;288.23485232
25161;10.5;5.0;3.30;3;423.6472315
25162;;7.0;3.31;3;266.14489415
25163;16.8;15.0;3.30;3;265.29607184
25164;;7.0;3.32;3;1091.8971172
25165;;7.0;3.32;3;265.02059116
25166;24.2;20.0;3.30;3;1095.5987754
25167;;0.8;1.10;1;1095.5977273
25168;;4.5;3.30;3;687.04480047
25169;11.3;15.0;3.30;3;689.24301981
25170;52.0;52.0;3.30;3;1374.2136292
25171;;;;;1235.1617284
25172;10.5;6.0;3.30;3;1231.2223974
25173;16.8;17.0;3.30;3;2630.6592184
25174;;;;;1627.234475
25175;;0.5;1.10;1;1318.9690279
25176;;;;;1313.3971727
25177;;0.8;3.31;3;660.34867652
25178;24.6;25.0;3.30;3;661.03445607
25179;;0.8;3.32;3;664.8484197
25180;;1.0;3.30;3;481.27273543
25181;;;;;479.73780072
25182;;1.0;3.32;3;493.62238761
25183;14.8;10.0;3.30;3;1064.3261816
25184;19.2;20.0;3.30;3;1060.9317005
25185;;0.5;3.32;3;2163.5173685
25186;;0.1;1.10;1;1258.1548285
25187;21.7;22.0;3.30;3;642.0760406
25188;;0.5;3.31;3;640.02825204
25189;4.0;4.0;5.52;5;1225.0756381
25190;;;;;659.32167916
25191;;;;;657.21888867
25192;4.0;5.0;3.32;3;586.19774667
25193;;;;;660.86401697
25194;;;;;662.97847016
25195;13.4;14.0;5.50;5;1890.6452759
25196;71.4;75.0;3.30;3;597.6236807
25197;37.8;35.0;3.30;3;595.71766512
25198;;15.0;3.30;3;556.16833228
25199;10.1;3.0;2.20;2;644.84046769
25201;;8.0;3.30;3;1199.2680693
25202;;8.0;3.30;3;1590.9907366
25203;;20.0;3.31;3;1598.8690243
25204;;7.0;3.30;3;589.84342888
25205;;;;;1207.6875997
25206;;0.5;3.31;3;1576.1594257
25207;;10.0;3.30;3;1581.2023926
25208;7.4;10.0;4.43;4;2811.669353
25209;;7.0;3.31;3;650.79871651
25210;16.8;15.0;3.30;3;654.02134968
25211;;1.5;3.32;3;673.64892289
25213;;1.0;3.30;3;1931.4051298
25214;;;;;780.13828042
25215;;;;;648.26269481
25216;;3.0;3.30;3;650.3368297
25217;;;;;597.39242667
25218;8.2;10.0;3.30;3;599.3038007
25219;8.6;10.0;3.30;3;656.45435477
25220;;;;;1325.4452104
25221;;;;;1321.2179361
25222;;15.0;4.43;4;1150.7833901
25223;;;;;1029.1520368
25224;;17.0;3.31;3;1032.444838
25225;9.3;15.0;3.32;3;4235.751153
25226;;;;;1321.3922055
25227;;;;;1317.1778576
25228;;;;;1427.0689841
25229;51.5;60.0;4.43;4;3768.2730941
25230;;;;;499.78418868
25231;9.5;10.0;4.43;4;891.5518719
25232;;3.0;3.32;3;1311.6230812
25233;8.3;13.0;3.30;3;663.31552133
25234;8.3;13.0;4.43;4;1183.271116
25235;;;;;662.62674141
25236;;;;;1185.7319832
25237;29.1;30.0;3.30;3;512.26050814
25238;;;;;664.60719293
25239;25.0;28.0;3.30;3;1635.245948
25240;;12.0;3.30;3;1640.4779639
25241;;;;;1262.0683195
25242;;;;;653.826359
25243;;;;;651.74109487
25244;;;;;647.39208172
25245;;;;;645.32733858
25246;;115.0;3.32;3;615.39895893
25247;16.6;20.0;3.33;3;663.31552133
25248;;6.0;4.43;4;667.142646
25249;;;;;663.31552133
25250;0.0;6.0;3.30;3;665.43781817
25251;12.0;8.0;3.30;3;633.03035799
25252;5.8;8.0;3.30;3;631.01141904
25253;;;;;651.62456604
25254;8.3;7.0;3.31;3;649.54632413
25255;8.3;7.0;3.32;3;1336.6910296
25256;8.3;7.0;3.32;3;648.871842
25257;;;;;1314.8319633
25258;;0.3;1.10;1;1310.6385381
25259;;0.0;1.10;1;2697.1421618
25260;13.4;15.0;3.30;3;233.32677697
25261;;;;;222.45702969
25263;13.4;13.0;4.43;4;396.83524555
25264;13.4;15.0;3.30;3;290.39062745
25265;;;;;291.3197405
25266;20.6;20.0;3.30;3;1291.7259134
25267;24.3;20.0;3.30;3;1287.6061809
25268;5.6;10.0;4.43;4;3938.6489274
25269;14.4;18.0;3.30;3;340.56439902
25270;14.4;18.0;3.30;3;339.47822879
25271;30.2;30.0;3.30;3;230.92136722
25272;;;;;660.09244803
25273;6.8;7.0;3.30;3;662.20443255
25274;18.3;20.0;3.30;3;659.40764575
25275;;;;;475.41134335
25276;11.8;10.0;3.30;3;476.93243544
25277;;0.6;3.32;3;484.74406885
25278;6.4;7.0;3.30;3;605.46307898
25279;32.7;38.0;3.30;3;475.87934856
25281;11.8;14.0;3.30;3;476.87467687
25282;11.8;14.0;3.30;3;478.40045093
25283;11.8;8.0;3.30;3;445.40971438
25284;18.3;25.0;3.30;3;263.80018409
25285;18.3;25.0;3.30;3;264.64422027
25286;11.6;12.0;4.43;4;689.31141909
25287;;;;;389.51669371
25288;;;;;390.76296343
25289;48.5;60.0;3.30;3;655.68629406
25290;50.7;60.0;3.30;3;653.59509799
25291;;12.0;3.30;3;708.1240298
25292;10.5;7.0;3.30;3;654.36851104
25293;10.5;9.0;4.43;4;1139.9124897
25294;10.5;12.0;3.30;3;877.5709188
25295;0.0;0.5;1.10;1;879.81922402
25296;0.0;0.2;1.10;1;879.81922402
25297;10.5;16.0;3.30;3;425.03382842
25298;10.5;5.0;3.30;3;426.39373622
25299;10.5;10.0;3.32;3;379.10333494
25300;16.5;18.0;3.30;3;339.30701252
25301;;;;;337.63510681
25302;0.0;1.0;3.32;3;349.4898196
25303;0.0;1.0;3.32;3;341.61911591
25304;;;;;497.92623697
25305;;;;;1629.3330014
25306;;;;;1629.3314427
25307;;0.3;3.30;3;659.20148654
25308;6.3;5.0;3.30;3;655.9533287
25309;;2.0;3.32;3;672.84019472
25310;;;;;763.05194807
25311;12.6;10.0;3.30;3;759.29207614
25312;;;;;467.31018613
25313;6.7;8.0;3.30;3;525.8328575
25314;14.3;20.0;3.31;3;524.15580612
25315;14.3;20.0;3.32;3;1135.7714365
25316;4.7;5.0;3.31;3;971.24416602
25317;4.7;5.0;3.32;3;968.14655364
25318;4.7;5.0;3.32;3;1727.0511787
25319;4.7;5.0;3.30;3;233.68573511
25320;4.7;10.0;3.31;3;461.03066226
25322;5.1;11.0;3.32;3;879.64259222
25323;4.7;5.0;2.24;2;393.60553372
25324;4.7;5.0;3.30;3;392.35019813
25325;15.9;17.0;3.30;3;393.60553372
25326;4.7;10.0;3.30;3;392.35019813
25327;4.7;10.0;3.30;3;446.94513064
25328;;30.0;3.30;3;324.26998059
25329;15.1;20.0;3.30;3;323.23577854
25330;;25.0;3.32;3;864.91770834
25331;;5.0;3.32;3;322.90013388
25332;24.5;25.0;9.90;9;292.92772082
25333;4.8;7.0;3.30;3;291.9934794
25334;5.6;10.0;3.30;3;288.62077224
25335;5.6;6.0;3.30;3;287.70026707
25336;5.6;5.0;3.32;3;501.1749835
25337;;;;;374.96010179
25338;;;;;352.37793072
25339;11.1;12.0;3.30;3;351.25408331
25340;;2.0;4.43;4;722.84018062
25341;;;;;526.15721416
25342;12.7;16.0;3.30;3;524.4791283
25343;12.7;17.0;3.32;3;500.15533241
25344;;;;;1029.1629366
25345;8.8;10.0;3.30;3;392.37549563
25346;5.2;8.0;4.43;4;748.64911676
25347;;0.4;2.20;2;651.19466382
25348;7.1;7.0;3.30;3;1383.266094
25349;3.5;3.0;3.32;3;1392.6919358
25350;11.4;11.0;3.30;3;226.78469968
25351;7.1;10.0;4.43;4;646.73204395
25352;20.0;25.0;3.30;3;1097.5652037
25353;11.4;13.0;3.31;3;1092.1570468
25354;8.6;8.0;3.32;3;1097.5641537
25355;;;;;508.31917785
25356;;0.5;9.90;9;661.75231256
25358;;0.5;1.10;1;659.64176999
25359;;12.0;4.43;4;574.54926365
25360;;0.1;1.10;1;663.44769825
25361;3.6;5.0;3.30;3;647.09906738
25362;3.6;5.0;3.30;3;645.03525876
25364;;2.0;3.30;3;657.25278014
25365;21.9;25.0;3.30;3;654.01422438
25366;23.6;25.0;3.30;3;657.14958375
25367;;;;;655.05372078
25368;;;;;699.80172254
25369;;0.3;1.10;1;580.63366068
25370;;;;;2538.5352135
25371;;;;;2526.0268026
25372;;20.0;3.32;3;1219.5476026
25373;20.2;20.0;3.31;3;1208.4130704
25374;2.9;5.0;3.32;3;1222.6720399
25375;0.0;1.0;3.30;3;647.10222762
25376;;;;;645.03840892
25377;53.3;85.0;3.32;3;1845.3702869
25378;;1.0;3.30;3;2507.6822471
25379;;1.0;1.10;1;6710.0826283
25380;;35.0;3.30;3;662.10380195
25381;23.5;25.0;3.30;3;659.99213837
25382;;2.0;1.10;1;1345.896681
25383;;1.0;2.20;2;1253.7362781
25384;;3.0;3.30;3;656.19291815
